"oltp_read_write.lua"	320000	5	innodb	1000	10	10	200M	2000
"oltp_read_write.lua"	10	10	innodb	100	1	100	200M	2000
"oltp_read_write.lua"	640000	50	innodb	100	100	20	200M	2000
"oltp_read_write.lua"	640000	1	innodb	1000	100	20	200M	2000
"oltp_read_write.lua"	320000	1	innodb	1000	100	1	200M	2000
"oltp_read_write.lua"	10	20	innodb	100	100	20	200M	2000
"oltp_read_write.lua"	640000	10	innodb	1	100	100	200M	2000
"oltp_read_write.lua"	20000	20	innodb	1000	5000	10	200M	2000
"oltp_read_write.lua"	1280000	5	innodb	2	5000	10	200M	2000
"oltp_read_write.lua"	10	1	innodb	2	5000	1	200M	2000
"oltp_read_write.lua"	160000	10	innodb	1	1	1000	200M	2000
"oltp_read_write.lua"	160000	5	innodb	1000	100000	1	200M	2000
"oltp_read_write.lua"	1280000	5	innodb	100	10	20	200M	2000
"oltp_read_write.lua"	10000	1	innodb	2	5000	1	200M	2000
"oltp_read_write.lua"	1280000	20	innodb	10	1	100	200M	2000
"oltp_read_write.lua"	10	10	innodb	10	100000	1	200M	2000
"oltp_read_write.lua"	20000	5	innodb	2	100000	100	200M	2000
"oltp_read_write.lua"	10000	10	innodb	1000	5000	2	200M	2000
"oltp_read_write.lua"	40000	10	innodb	10	100000	1	200M	2000
"oltp_read_write.lua"	640000	10	innodb	20	5000	20	200M	2000
"oltp_read_write.lua"	80000	20	innodb	10	100	20	200M	2000
"oltp_read_write.lua"	640000	50	innodb	1000	5000	1000	200M	2000
"oltp_read_write.lua"	80000	10	innodb	10	1	1000	200M	2000
"oltp_read_write.lua"	320000	1	innodb	2	5000	20	200M	2000
"oltp_read_write.lua"	80000	1	innodb	1000	100000	20	200M	2000
"oltp_read_write.lua"	80000	1	innodb	1	1	1000	200M	2000
"oltp_read_write.lua"	40000	10	innodb	100	1	20	200M	2000
"oltp_read_write.lua"	1280000	1	innodb	100	1	100	200M	2000
"oltp_read_write.lua"	640000	1	innodb	100	100000	10	200M	2000
"oltp_read_write.lua"	160000	1	innodb	1000	1	1000	200M	2000
"oltp_read_write.lua"	10	50	innodb	100	10	100	200M	2000
"oltp_read_write.lua"	320000	1	innodb	2	10	2	200M	2000
"oltp_read_write.lua"	320000	20	innodb	1000	1	2	200M	2000
"oltp_read_write.lua"	320000	50	innodb	20	100000	1000	200M	2000
"oltp_read_write.lua"	320000	50	innodb	2	100000	2	200M	2000
"oltp_read_write.lua"	40000	5	innodb	2	5000	10	200M	2000
"oltp_read_write.lua"	10000	20	innodb	100	100	2	200M	2000
"oltp_read_write.lua"	320000	5	innodb	2	100	20	200M	2000
"oltp_read_write.lua"	640000	20	innodb	20	100000	100	200M	2000
"oltp_read_write.lua"	10	50	innodb	20	100000	100	200M	2000
"oltp_read_write.lua"	10	5	innodb	1000	100000	2	200M	2000
"oltp_read_write.lua"	1280000	5	innodb	20	1	100	200M	2000
"oltp_read_write.lua"	640000	20	innodb	1000	100000	1	200M	2000
"oltp_read_write.lua"	640000	20	innodb	20	10	2	200M	2000
"oltp_read_write.lua"	40000	50	innodb	2	10	20	200M	2000
"oltp_read_write.lua"	320000	20	innodb	100	100	1	200M	2000
"oltp_read_write.lua"	160000	5	innodb	100	1	1	200M	2000
"oltp_read_write.lua"	40000	20	innodb	100	100	20	200M	2000
"oltp_read_write.lua"	1280000	5	innodb	20	1	10	200M	2000
"oltp_read_write.lua"	80000	10	innodb	20	100000	2	200M	2000
"oltp_read_write.lua"	160000	10	innodb	1000	100	1000	200M	2000
"oltp_read_write.lua"	40000	1	innodb	1	10	100	200M	2000
"oltp_read_write.lua"	10	1	innodb	1	10	2	200M	2000
"oltp_read_write.lua"	10	20	innodb	1000	100000	10	200M	2000
"oltp_read_write.lua"	640000	1	innodb	10	100	1	200M	2000
"oltp_read_write.lua"	1280000	10	innodb	1000	10	20	200M	2000
"oltp_read_write.lua"	640000	1	innodb	1	10	1	200M	2000
"oltp_read_write.lua"	10000	50	innodb	100	100000	10	200M	2000
"oltp_read_write.lua"	320000	10	innodb	20	5000	1	200M	2000
"oltp_read_write.lua"	160000	10	innodb	2	10	10	200M	2000
"oltp_read_write.lua"	80000	50	innodb	2	1	1	200M	2000
"oltp_read_write.lua"	10	1	innodb	20	5000	20	200M	2000
"oltp_read_write.lua"	1280000	10	innodb	10	10	2	200M	2000
"oltp_read_write.lua"	1280000	50	innodb	100	100000	100	200M	2000
"oltp_read_write.lua"	640000	10	innodb	20	5000	1	200M	2000
"oltp_read_write.lua"	40000	10	innodb	1	5000	1000	200M	2000
"oltp_read_write.lua"	40000	50	innodb	10	100000	10	200M	2000
"oltp_read_write.lua"	80000	5	innodb	20	100	1	200M	2000
"oltp_read_write.lua"	160000	20	innodb	1000	100000	20	200M	2000
"oltp_read_write.lua"	1280000	10	innodb	10	5000	100	200M	2000
"oltp_read_write.lua"	1280000	50	innodb	2	10	100	200M	2000
"oltp_read_write.lua"	20000	50	innodb	2	10	100	200M	2000
"oltp_read_write.lua"	20000	1	innodb	1	100	2	200M	2000
"oltp_read_write.lua"	80000	50	innodb	20	10	10	200M	2000
"oltp_read_write.lua"	80000	1	innodb	20	100000	20	200M	2000
"oltp_read_write.lua"	20000	10	innodb	10	10	1	200M	2000
"oltp_read_write.lua"	320000	20	innodb	2	100	2	200M	2000
"oltp_read_write.lua"	640000	1	innodb	1000	10	100	200M	2000
"oltp_read_write.lua"	1280000	50	innodb	20	5000	10	200M	2000
"oltp_read_write.lua"	160000	50	innodb	20	100	10	200M	2000
"oltp_read_write.lua"	40000	20	innodb	20	1	20	200M	2000
"oltp_read_write.lua"	10	1	innodb	10	10	1	200M	2000
"oltp_read_write.lua"	1280000	10	innodb	100	100	1	200M	2000
"oltp_read_write.lua"	160000	1	innodb	100	1	1000	200M	2000
"oltp_read_write.lua"	20000	10	innodb	10	5000	2	200M	2000
"oltp_read_write.lua"	10	50	innodb	20	100	2	200M	2000
"oltp_read_write.lua"	160000	5	innodb	2	1	2	200M	2000
"oltp_read_write.lua"	10000	1	innodb	10	1	1000	200M	2000
"oltp_read_write.lua"	640000	1	innodb	2	10	1000	200M	2000
"oltp_read_write.lua"	10	5	innodb	10	10	1	200M	2000
"oltp_read_write.lua"	20000	5	innodb	10	10	1	200M	2000
"oltp_read_write.lua"	10000	10	innodb	20	1	100	200M	2000
"oltp_read_write.lua"	80000	10	innodb	100	5000	2	200M	2000
"oltp_read_write.lua"	10	50	innodb	1000	10	1000	200M	2000
"oltp_read_write.lua"	320000	5	innodb	10	100000	20	200M	2000
"oltp_read_write.lua"	20000	10	innodb	1	100	1	200M	2000
"oltp_read_write.lua"	40000	5	innodb	2	10	10	200M	2000
"oltp_read_write.lua"	320000	10	innodb	1000	100000	20	200M	2000
"oltp_read_write.lua"	160000	50	innodb	1000	100	1	200M	2000
"oltp_read_write.lua"	20000	1	innodb	1000	100	1000	200M	2000
"oltp_read_write.lua"	160000	20	innodb	20	10	10	200M	2000
"oltp_read_write.lua"	10000	1	innodb	10	5000	100	200M	2000
"oltp_read_write.lua"	1280000	20	innodb	1	100	2	200M	2000
"oltp_read_write.lua"	320000	1	innodb	10	1	100	200M	2000
"oltp_read_write.lua"	1280000	5	innodb	20	5000	1	200M	2000
"oltp_read_write.lua"	80000	1	innodb	1	100000	2	200M	2000
"oltp_read_write.lua"	10000	50	innodb	20	1	1	200M	2000
"oltp_read_write.lua"	320000	5	innodb	100	10	1000	200M	2000
"oltp_read_write.lua"	640000	50	innodb	20	100	20	200M	2000
"oltp_read_write.lua"	20000	1	innodb	100	5000	10	200M	2000
"oltp_read_write.lua"	1280000	50	innodb	10	100	1000	200M	2000
"oltp_read_write.lua"	10	1	innodb	2	10	1000	200M	2000
"oltp_read_write.lua"	10	50	innodb	1	100	10	200M	2000
"oltp_read_write.lua"	10000	10	innodb	10	5000	1	200M	2000
"oltp_read_write.lua"	10000	20	innodb	10	10	1000	200M	2000
"oltp_read_write.lua"	20000	50	innodb	1	100	20	200M	2000
"oltp_read_write.lua"	10	20	innodb	1000	5000	1000	200M	2000
"oltp_read_write.lua"	320000	5	innodb	1000	5000	2	200M	2000
"oltp_read_write.lua"	640000	5	innodb	20	5000	1000	200M	2000
"oltp_read_write.lua"	80000	20	innodb	20	1	10	200M	2000
"oltp_read_write.lua"	320000	10	innodb	20	5000	2	200M	2000
"oltp_read_write.lua"	10000	10	innodb	1	100000	1000	200M	2000
"oltp_read_write.lua"	10000	50	innodb	1000	1	10	200M	2000
"oltp_read_write.lua"	80000	5	innodb	100	10	1	200M	2000
"oltp_read_write.lua"	320000	5	innodb	1000	1	1000	200M	2000
"oltp_read_write.lua"	640000	1	innodb	100	100	20	200M	2000
"oltp_read_write.lua"	10	10	innodb	10	100	20	200M	2000
"oltp_read_write.lua"	10	1	innodb	20	5000	2	200M	2000
"oltp_read_write.lua"	10000	1	innodb	100	100000	1	200M	2000
"oltp_read_write.lua"	640000	1	innodb	10	1	10	200M	2000
"oltp_read_write.lua"	160000	20	innodb	1000	1	20	200M	2000
"oltp_read_write.lua"	10	50	innodb	1	10	2	200M	2000
"oltp_read_write.lua"	1280000	1	innodb	100	100000	2	200M	2000
"oltp_read_write.lua"	320000	50	innodb	100	5000	1	200M	2000
"oltp_read_write.lua"	1280000	5	innodb	2	100	100	200M	2000
"oltp_read_write.lua"	1280000	10	innodb	1	5000	100	200M	2000
"oltp_read_write.lua"	320000	50	innodb	100	100	100	200M	2000
"oltp_read_write.lua"	640000	10	innodb	2	100	1	200M	2000
"oltp_read_write.lua"	160000	20	innodb	10	100	1000	200M	2000
"oltp_read_write.lua"	10000	5	innodb	100	10	2	200M	2000
"oltp_read_write.lua"	640000	50	innodb	20	5000	20	200M	2000
"oltp_read_write.lua"	40000	5	innodb	1	5000	1000	200M	2000
"oltp_read_write.lua"	1280000	50	innodb	2	5000	20	200M	2000
"oltp_read_write.lua"	320000	10	innodb	2	10	10	200M	2000
"oltp_read_write.lua"	10000	1	innodb	1000	1	20	200M	2000
"oltp_read_write.lua"	160000	1	innodb	10	100000	10	200M	2000
"oltp_read_write.lua"	40000	10	innodb	10	10	20	200M	2000
"oltp_read_write.lua"	40000	20	innodb	2	1	20	200M	2000
"oltp_read_write.lua"	40000	1	innodb	1	1	20	200M	2000
"oltp_read_write.lua"	80000	1	innodb	20	1	1000	200M	2000
"oltp_read_write.lua"	10000	50	innodb	10	100000	20	200M	2000
"oltp_read_write.lua"	20000	20	innodb	1	1	2	200M	2000
"oltp_read_write.lua"	10000	5	innodb	1000	100000	2	200M	2000
"oltp_read_write.lua"	80000	5	innodb	10	100000	100	200M	2000
"oltp_read_write.lua"	10	20	innodb	1000	5000	10	200M	2000
"oltp_read_write.lua"	640000	1	innodb	10	100	1000	200M	2000
"oltp_read_write.lua"	640000	10	innodb	10	10	2	200M	2000
"oltp_read_write.lua"	80000	5	innodb	1000	1	1000	200M	2000
"oltp_read_write.lua"	10	1	innodb	1000	1	1000	200M	2000
"oltp_read_write.lua"	10000	50	innodb	1	100000	20	200M	2000
"oltp_read_write.lua"	640000	20	innodb	100	10	2	200M	2000
"oltp_read_write.lua"	1280000	20	innodb	100	100000	20	200M	2000
"oltp_read_write.lua"	320000	20	innodb	1000	100000	20	200M	2000
"oltp_read_write.lua"	10	50	innodb	2	100	100	200M	2000
"oltp_read_write.lua"	640000	1	innodb	2	10	10	200M	2000
"oltp_read_write.lua"	80000	10	innodb	10	100000	10	200M	2000
"oltp_read_write.lua"	160000	10	innodb	10	100000	1000	200M	2000
"oltp_read_write.lua"	640000	20	innodb	2	1	10	200M	2000
"oltp_read_write.lua"	80000	5	innodb	100	100000	10	200M	2000
"oltp_read_write.lua"	160000	10	innodb	1000	5000	10	200M	2000
"oltp_read_write.lua"	80000	50	innodb	100	100000	100	200M	2000
"oltp_read_write.lua"	10	1	innodb	20	5000	10	200M	2000
"oltp_read_write.lua"	40000	50	innodb	2	100	20	200M	2000
"oltp_read_write.lua"	640000	5	innodb	1	100000	1	200M	2000
"oltp_read_write.lua"	1280000	20	innodb	1000	10	10	200M	2000
"oltp_read_write.lua"	640000	1	innodb	10	10	100	200M	2000
"oltp_read_write.lua"	640000	50	innodb	10	100000	1	200M	2000
"oltp_read_write.lua"	1280000	1	innodb	1000	10	20	200M	2000
"oltp_read_write.lua"	20000	1	innodb	1000	100000	100	200M	2000
"oltp_read_write.lua"	320000	5	innodb	2	10	1000	200M	2000
"oltp_read_write.lua"	40000	5	innodb	2	1	100	200M	2000
"oltp_read_write.lua"	10	20	innodb	1000	100000	20	200M	2000
"oltp_read_write.lua"	20000	10	innodb	2	100000	1	200M	2000
"oltp_read_write.lua"	1280000	10	innodb	10	10	20	200M	2000
"oltp_read_write.lua"	10000	50	innodb	1000	100000	100	200M	2000
"oltp_read_write.lua"	40000	1	innodb	20	100	100	200M	2000
"oltp_read_write.lua"	20000	1	innodb	100	5000	2	200M	2000
"oltp_read_write.lua"	20000	5	innodb	1000	10	1000	200M	2000
"oltp_read_write.lua"	40000	20	innodb	1	10	10	200M	2000
"oltp_read_write.lua"	40000	10	innodb	10	100	2	200M	2000
"oltp_read_write.lua"	40000	20	innodb	2	10	20	200M	2000
"oltp_read_write.lua"	160000	10	innodb	1	100000	10	200M	2000
"oltp_read_write.lua"	640000	10	innodb	20	1	1	200M	2000
"oltp_read_write.lua"	80000	5	innodb	2	100000	20	200M	2000
"oltp_read_write.lua"	1280000	1	innodb	100	10	2	200M	2000
"oltp_read_write.lua"	10000	1	innodb	1000	100000	1	200M	2000
"oltp_read_write.lua"	10000	10	innodb	10	100000	1	200M	2000
"oltp_read_write.lua"	640000	20	innodb	2	100000	1	200M	2000
"oltp_read_write.lua"	160000	5	innodb	100	5000	1000	200M	2000
"oltp_read_write.lua"	20000	5	innodb	100	100000	100	200M	2000
"oltp_read_write.lua"	320000	10	innodb	10	1	1	200M	2000
"oltp_read_write.lua"	640000	1	innodb	2	100	1	200M	2000
"oltp_read_write.lua"	80000	50	innodb	10	100	1	200M	2000
"oltp_read_write.lua"	160000	1	innodb	1000	10	100	200M	2000
"oltp_read_write.lua"	20000	50	innodb	2	100000	2	200M	2000
"oltp_read_write.lua"	10	5	innodb	20	10	1	200M	2000
"oltp_read_write.lua"	1280000	10	innodb	100	5000	10	200M	2000
"oltp_read_write.lua"	20000	5	innodb	2	100	2	200M	2000
"oltp_read_write.lua"	10000	5	innodb	10	100000	1	200M	2000
"oltp_read_write.lua"	80000	5	innodb	2	100	1	200M	2000
"oltp_read_write.lua"	10000	20	innodb	20	1	1000	200M	2000
"oltp_read_write.lua"	20000	10	innodb	20	100000	2	200M	2000
"oltp_read_write.lua"	1280000	5	innodb	1000	100	100	200M	2000
"oltp_read_write.lua"	40000	50	innodb	10	100	100	200M	2000
